row_index,species_slug,latitude,longitude,state,county,outcome,district_id,distance_km,notes
62468,caenurgina-erechtea,47.979,-122.201,WA,Snohomish,assigned-contained,US:53061,,
62469,caenurgina-erechtea,47.979,-122.201,WA,Snohomish,assigned-contained,US:53061,,
62470,euclidia-ardita,44.582,-117.465,OR,Baker,assigned-contained,US:41001,,
62471,euclidia-ardita,44.91,-116.95,OR,Baker,assigned-contained,US:41001,,
62472,euclidia-ardita,44.504,-123.551,OR,Benton,assigned-contained,US:41003,,
62473,euclidia-ardita,44.615,-123.316,OR,Benton,assigned-contained,US:41003,,
62474,euclidia-ardita,45.389,-122.406,OR,Clackamas,assigned-contained,US:41005,,
62475,euclidia-ardita,45.172,-122.437,OR,Clackamas,assigned-contained,US:41005,,
62476,euclidia-ardita,45.172,-122.437,OR,Clackamas,assigned-contained,US:41005,,
62477,euclidia-ardita,45.29,-122.333,OR,Clackamas,assigned-contained,US:41005,,
62478,euclidia-ardita,45.343,-122.697,OR,Clackamas,assigned-contained,US:41005,,
62479,euclidia-ardita,45.343,-122.697,OR,Clackamas,assigned-contained,US:41005,,
62480,euclidia-ardita,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62481,euclidia-ardita,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62482,euclidia-ardita,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62483,euclidia-ardita,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62484,euclidia-ardita,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62485,euclidia-ardita,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62486,euclidia-ardita,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62487,euclidia-ardita,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62488,euclidia-ardita,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62489,euclidia-ardita,44.483,-120.433,OR,Crook,assigned-contained,US:41013,,
62490,euclidia-ardita,44.414,-120.497,OR,Crook,assigned-contained,US:41013,,
62491,euclidia-ardita,44.414,-120.497,OR,Crook,assigned-contained,US:41013,,
62492,euclidia-ardita,44.414,-120.497,OR,Crook,assigned-contained,US:41013,,
62493,euclidia-ardita,44.414,-120.497,OR,Crook,assigned-contained,US:41013,,
62494,euclidia-ardita,44.414,-120.497,OR,Crook,assigned-contained,US:41013,,
62495,euclidia-ardita,44.414,-120.497,OR,Crook,assigned-contained,US:41013,,
62496,euclidia-ardita,43.506,-123.034,OR,Douglas,assigned-contained,US:41019,,
62497,euclidia-ardita,42.195,-122.709,OR,Jackson,assigned-contained,US:41029,,
62498,euclidia-ardita,42.313,-122.966,OR,Jackson,assigned-contained,US:41029,,
62499,euclidia-ardita,42.327,-122.874,OR,Jackson,assigned-contained,US:41029,,
62500,euclidia-ardita,42.118,-122.366,OR,Jackson,assigned-contained,US:41029,,
62501,euclidia-ardita,42.065,-122.478,OR,Jackson,assigned-contained,US:41029,,
62502,euclidia-ardita,44.461,-121.64,OR,Jefferson,assigned-contained,US:41031,,
62503,euclidia-ardita,44.461,-121.64,OR,Jefferson,assigned-contained,US:41031,,
62504,euclidia-ardita,44.461,-121.64,OR,Jefferson,assigned-contained,US:41031,,
62505,euclidia-ardita,44.461,-121.64,OR,Jefferson,assigned-contained,US:41031,,
62506,euclidia-ardita,44.461,-121.64,OR,Jefferson,assigned-contained,US:41031,,
62507,euclidia-ardita,42.529,-123.497,OR,Josephine,assigned-contained,US:41033,,
62508,euclidia-ardita,42.278,-123.647,OR,Josephine,assigned-contained,US:41033,,
62509,euclidia-ardita,44.217,-122.233,OR,Lane,assigned-contained,US:41039,,
62510,euclidia-ardita,45.595,-121.179,OR,Wasco,assigned-contained,US:41065,,
62511,euclidia-ardita,45.586,-123.214,OR,Washington,assigned-contained,US:41067,,
62512,euclidia-ardita,45.72,-123.295,OR,Washington,assigned-contained,US:41067,,
62513,euclidia-ardita,45.36,-123.335,OR,Yamhill,assigned-contained,US:41071,,
62514,euclidia-ardita,47.606,-122.331,WA,King,assigned-contained,US:53033,,
62515,euclidia-ardita,45.985,-120.653,WA,Klickitat,assigned-contained,US:53039,,
62516,euclidia-ardita,45.985,-120.653,WA,Klickitat,assigned-contained,US:53039,,
62517,euclidia-ardita,45.985,-120.653,WA,Klickitat,assigned-contained,US:53039,,
62518,euclidia-ardita,48.546,-119.236,WA,Okanogan,assigned-contained,US:53047,,
62519,euclidia-ardita,45.662,-122.016,WA,Skamania,assigned-contained,US:53059,,
62520,zale-lunata,44.911,-116.098,ID,Valley,assigned-contained,US:16085,,
62521,zale-lunata,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62522,zale-lunata,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62523,zale-lunata,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62524,zale-lunata,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62525,zale-lunata,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62526,zale-lunata,44.565,-123.261,OR,Benton,assigned-contained,US:41003,,
62527,zale-lunata,44.565,-123.261,OR,Benton,assigned-contained,US:41003,,
62528,zale-lunata,44.565,-123.261,OR,Benton,assigned-contained,US:41003,,
62529,zale-lunata,44.565,-123.261,OR,Benton,assigned-contained,US:41003,,
62530,zale-lunata,44.565,-123.261,OR,Benton,assigned-contained,US:41003,,
62531,zale-lunata,44.565,-123.261,OR,Benton,assigned-contained,US:41003,,
62532,zale-lunata,44.565,-123.261,OR,Benton,assigned-contained,US:41003,,
62533,zale-lunata,44.565,-123.261,OR,Benton,assigned-contained,US:41003,,
62534,zale-lunata,44.615,-123.316,OR,Benton,assigned-contained,US:41003,,
62535,zale-lunata,44.615,-123.316,OR,Benton,assigned-contained,US:41003,,
62536,zale-lunata,44.583,-123.417,OR,Benton,assigned-contained,US:41003,,
62537,zale-lunata,44.583,-123.417,OR,Benton,assigned-contained,US:41003,,
62538,zale-lunata,44.583,-123.417,OR,Benton,assigned-contained,US:41003,,
62539,zale-lunata,44.583,-123.417,OR,Benton,assigned-contained,US:41003,,
62540,zale-lunata,44.583,-123.417,OR,Benton,assigned-contained,US:41003,,
62541,zale-lunata,44.583,-123.417,OR,Benton,assigned-contained,US:41003,,
62542,zale-lunata,44.583,-123.417,OR,Benton,assigned-contained,US:41003,,
62543,zale-lunata,44.583,-123.417,OR,Benton,assigned-contained,US:41003,,
62544,zale-lunata,44.583,-123.417,OR,Benton,assigned-contained,US:41003,,
62545,zale-lunata,44.583,-123.417,OR,Benton,assigned-contained,US:41003,,
62546,zale-lunata,44.583,-123.417,OR,Benton,assigned-contained,US:41003,,
62547,zale-lunata,44.583,-123.417,OR,Benton,assigned-contained,US:41003,,
62548,zale-lunata,44.583,-123.417,OR,Benton,assigned-contained,US:41003,,
62549,zale-lunata,45.389,-122.406,OR,Clackamas,assigned-contained,US:41005,,
62550,zale-lunata,45.391,-122.611,OR,Clackamas,assigned-contained,US:41005,,
62551,zale-lunata,45.446,-122.638,OR,Clackamas,assigned-contained,US:41005,,
62552,zale-lunata,45.446,-122.638,OR,Clackamas,assigned-contained,US:41005,,
62553,zale-lunata,45.446,-122.638,OR,Clackamas,assigned-contained,US:41005,,
62554,zale-lunata,45.446,-122.638,OR,Clackamas,assigned-contained,US:41005,,
62555,zale-lunata,45.446,-122.638,OR,Clackamas,assigned-contained,US:41005,,
62556,zale-lunata,45.446,-122.638,OR,Clackamas,assigned-contained,US:41005,,
62557,zale-lunata,45.446,-122.638,OR,Clackamas,assigned-contained,US:41005,,
62558,zale-lunata,45.446,-122.638,OR,Clackamas,assigned-contained,US:41005,,
62559,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62560,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62561,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62562,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62563,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62564,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62565,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62566,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62567,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62568,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62569,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62570,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62571,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62572,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62573,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62574,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62575,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62576,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62577,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62578,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62579,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62580,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62581,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62582,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62583,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62584,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62585,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62586,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62587,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62588,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62589,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62590,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62591,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62592,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62593,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62594,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62595,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62596,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62597,zale-lunata,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62598,zale-lunata,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62599,zale-lunata,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62600,zale-lunata,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62601,zale-lunata,45.867,-123.583,OR,Clatsop,assigned-contained,US:41007,,
62602,zale-lunata,42.277,-124.395,OR,Curry,assigned-contained,US:41015,,
62603,zale-lunata,44.764,-121.265,OR,Jefferson,assigned-contained,US:41031,,
62604,zale-lunata,44.217,-122.233,OR,Lane,assigned-contained,US:41039,,
62605,zale-lunata,44.771,-122.564,OR,Marion,assigned-contained,US:41047,,
62606,zale-lunata,44.771,-122.564,OR,Marion,assigned-contained,US:41047,,
62607,zale-lunata,44.771,-122.564,OR,Marion,assigned-contained,US:41047,,
62608,zale-lunata,45.144,-122.855,OR,Marion,assigned-contained,US:41047,,
62609,zale-lunata,45.144,-122.855,OR,Marion,assigned-contained,US:41047,,
62610,zale-lunata,45.144,-122.855,OR,Marion,assigned-contained,US:41047,,
62611,zale-lunata,45.144,-122.855,OR,Marion,assigned-contained,US:41047,,
62612,zale-lunata,45.144,-122.855,OR,Marion,assigned-contained,US:41047,,
62613,zale-lunata,45.144,-122.855,OR,Marion,assigned-contained,US:41047,,
62614,zale-lunata,45.144,-122.855,OR,Marion,assigned-contained,US:41047,,
62615,zale-lunata,43.904,-119.439,OR,Morrow,assigned-contained,US:41025,,
62616,zale-lunata,45.498,-122.43,OR,Multnomah,assigned-contained,US:41051,,
62617,zale-lunata,45.524,-122.675,OR,Multnomah,assigned-contained,US:41051,,
62618,zale-lunata,45.524,-122.675,OR,Multnomah,assigned-contained,US:41051,,
62619,zale-lunata,45.117,-117.7,OR,Union,assigned-contained,US:41061,,
62620,zale-lunata,45.673,-121.267,OR,Wasco,assigned-contained,US:41065,,
62621,zale-lunata,45.505,-122.797,OR,Washington,assigned-contained,US:41067,,
62622,zale-lunata,45.505,-122.797,OR,Washington,assigned-contained,US:41067,,
62623,zale-lunata,45.505,-122.797,OR,Washington,assigned-contained,US:41067,,
62624,zale-lunata,45.505,-122.797,OR,Washington,assigned-contained,US:41067,,
62625,zale-lunata,45.505,-122.797,OR,Washington,assigned-contained,US:41067,,
62626,zale-lunata,45.52,-123.109,OR,Washington,assigned-contained,US:41067,,
62627,zale-lunata,45.52,-123.109,OR,Washington,assigned-contained,US:41067,,
62628,zale-lunata,45.52,-123.109,OR,Washington,assigned-contained,US:41067,,
62629,zale-lunata,45.52,-123.109,OR,Washington,assigned-contained,US:41067,,
62630,zale-lunata,45.52,-123.109,OR,Washington,assigned-contained,US:41067,,
62631,zale-lunata,45.221,-123.075,OR,Yamhill,assigned-contained,US:41071,,
62632,zale-lunata,47.979,-122.201,WA,Snohomish,assigned-contained,US:53061,,
62633,zale-minerea,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62634,zale-minerea,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62635,zale-minerea,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62636,zale-minerea,44.565,-123.261,OR,Benton,assigned-contained,US:41003,,
62637,zale-minerea,44.504,-123.551,OR,Benton,assigned-contained,US:41003,,
62638,zale-minerea,44.583,-123.417,OR,Benton,assigned-contained,US:41003,,
62639,zale-minerea,45.29,-122.333,OR,Clackamas,assigned-contained,US:41005,,
62640,zale-minerea,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62641,zale-minerea,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62642,zale-minerea,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62643,zale-minerea,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62644,zale-minerea,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62645,zale-minerea,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62646,zale-minerea,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62647,zale-minerea,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62648,zale-minerea,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62649,zale-minerea,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62650,zale-minerea,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62651,zale-minerea,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62652,zale-minerea,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62653,zale-minerea,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62654,zale-minerea,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62655,zale-minerea,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62656,zale-minerea,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62657,zale-minerea,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62658,zale-minerea,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62659,zale-minerea,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62660,zale-minerea,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62661,zale-minerea,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62662,zale-minerea,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62663,zale-minerea,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62664,zale-minerea,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62665,zale-minerea,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62666,zale-minerea,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62667,zale-minerea,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62668,zale-minerea,45.866,-123.594,OR,Clatsop,assigned-contained,US:41007,,
62669,zale-minerea,43.32,-122.809,OR,Douglas,assigned-contained,US:41019,,
62670,zale-minerea,42.442,-123.693,OR,Josephine,assigned-contained,US:41033,,
62671,zale-minerea,44.217,-122.233,OR,Lane,assigned-contained,US:41039,,
62672,zale-minerea,44.39,-122.49,OR,Linn,assigned-contained,US:41043,,
62673,zale-minerea,45.144,-122.855,OR,Marion,assigned-contained,US:41047,,
62674,zale-minerea,44.771,-122.564,OR,Marion,assigned-contained,US:41047,,
62675,zale-minerea,44.771,-122.564,OR,Marion,assigned-contained,US:41047,,
62676,zale-minerea,44.771,-122.564,OR,Marion,assigned-contained,US:41047,,
62677,zale-minerea,45.524,-122.675,OR,Multnomah,assigned-contained,US:41051,,
62678,zale-minerea,45.117,-117.7,OR,Union,assigned-contained,US:41061,,
62679,zale-minerea,47.648,-121.913,WA,King,assigned-contained,US:53033,,
62680,zale-duplicata,45.395,-118.724,OR,Umatilla,assigned-contained,US:41059,,
62681,zale-duplicata,45.395,-118.724,OR,Umatilla,assigned-contained,US:41059,,
62682,zale-duplicata,45.395,-118.724,OR,Umatilla,assigned-contained,US:41059,,
62683,zale-duplicata,45.395,-118.724,OR,Umatilla,assigned-contained,US:41059,,
62684,zale-duplicata,45.395,-118.724,OR,Umatilla,assigned-contained,US:41059,,
62685,zale-duplicata,45.395,-118.724,OR,Umatilla,assigned-contained,US:41059,,
62686,zale-duplicata,45.395,-118.724,OR,Umatilla,assigned-contained,US:41059,,
62687,zale-rubi,44.856,-116.831,ID,Adams,assigned-contained,US:16003,,
62688,zale-rubi,42.104,-118.723,OR,Harney,assigned-contained,US:41025,,
62689,zale-rubi,44.771,-122.564,OR,Marion,assigned-contained,US:41047,,
62690,zale-rubi,44.771,-122.564,OR,Marion,assigned-contained,US:41047,,
62691,zale-termina,45.35,-122.683,OR,Clackamas,assigned-contained,US:41005,,
62692,zale-termina,44.677,-121.719,OR,Jefferson,assigned-contained,US:41031,,
62693,zale-termina,42.067,-123.417,OR,Josephine,assigned-contained,US:41033,,
62694,zale-termina,42.442,-123.693,OR,Josephine,assigned-contained,US:41033,,
62695,zale-termina,42.43,-123.778,OR,Josephine,assigned-contained,US:41033,,
62696,zale-termina,42.489,-123.683,OR,Josephine,assigned-contained,US:41033,,
62697,zale-termina,42.2,-123.263,OR,Josephine,assigned-contained,US:41033,,
62698,zale-termina,42.2,-123.263,OR,Josephine,assigned-contained,US:41033,,
62699,zale-termina,44.052,-123.086,OR,Lane,assigned-contained,US:41039,,
62700,zale-termina,44.402,-121.85,OR,Linn,assigned-contained,US:41043,,
62701,marathyssa-inficita,44.965,-116.845,OR,Baker,assigned-contained,US:16003,,
62702,marathyssa-inficita,44.965,-116.845,OR,Baker,assigned-contained,US:16003,,
62703,marathyssa-inficita,45.933,-118.387,OR,Umatilla,assigned-contained,US:41059,,
62704,marathyssa-inficita,45.933,-118.387,OR,Umatilla,assigned-contained,US:41059,,
62705,meganola-minuscula,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62706,meganola-minuscula,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62707,meganola-minuscula,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62708,meganola-minuscula,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62709,meganola-minuscula,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62710,meganola-minuscula,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62711,meganola-minuscula,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62712,meganola-minuscula,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62713,meganola-minuscula,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62714,meganola-minuscula,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62715,meganola-minuscula,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
62716,meganola-minuscula,44.593,-123.404,OR,Benton,assigned-contained,US:41003,,
